source_row_id,date,region,product_line,units_shipped,units_returned,gross_sales,discounts,list_price,gross_margin_pct,monthly_subscription_revenue,deferred_delta,shipped_orders,ingested_at
ERP-O-000177,2026-01-15,East,Home,158.1,4.55,411047.14,36994.24,2600.0,0.3455,0.0,4521.52,85,2026-01-16T02:00:00+05:30
ERP-O-000178,2026-01-15,West,Apparel,355.58,14.08,515584.71,56714.32,1450.0,0.3414,0.0,5671.43,192,2026-01-16T02:00:00+05:30
ERP-O-000179,2026-01-15,West,Electronics,226.53,4.89,2016154.39,141130.81,8900.0,0.3494,0.0,22177.7,122,2026-01-16T02:00:00+05:30
ERP-O-000180,2026-01-15,West,Home,214.84,6.19,558594.77,50273.53,2600.0,0.3341,0.0,6144.54,116,2026-01-16T02:00:00+05:30
ERP-O-000181,2026-01-16,North,Apparel,483.03,19.13,700400.27,77044.03,1450.0,0.3672,0.0,7704.4,261,2026-01-17T02:00:00+05:30
ERP-O-000182,2026-01-16,North,Electronics,303.72,6.56,2703120.05,189218.4,8900.0,0.3596,0.0,29734.32,164,2026-01-17T02:00:00+05:30
ERP-O-000183,2026-01-16,North,Home,243.93,7.03,634226.05,,2600.0,0.2982,0.0,6976.49,132,2026-01-17T02:00:00+05:30
ERP-O-000184,2026-01-16,South,Apparel,433.24,17.16,628192.61,69101.19,1450.0,0.3344,0.0,6910.12,234,2026-01-17T02:00:00+05:30
ERP-O-000185,2026-01-16,South,Electronics,235.95,5.1,2099935.45,146995.48,8900.0,0.329,0.0,23099.29,128,2026-01-17T02:00:00+05:30
ERP-O-000186,2026-01-16,South,Home,205.19,5.91,533492.58,48014.33,2600.0,0.3238,0.0,5868.42,111,2026-01-17T02:00:00+05:30
ERP-O-000187,2026-01-16,East,Apparel,284.61,11.27,412682.65,45395.09,1450.0,0.3296,0.0,4539.51,154,2026-01-17T02:00:00+05:30
ERP-O-000188,2026-01-16,East,Electronics,155.99,3.37,1388296.98,97180.79,8900.0,0.3125,0.0,15271.27,84,2026-01-17T02:00:00+05:30
ERP-O-000189,2026-01-16,East,Home,154.72,4.46,402279.82,36205.18,2600.0,0.3508,0.0,4425.08,84,2026-01-17T02:00:00+05:30
ERP-O-000190,2026-01-16,West,Apparel,384.91,15.24,558120.66,61393.27,1450.0,0.3258,0.0,6139.33,208,2026-01-17T02:00:00+05:30
ERP-O-000191,2026-01-16,West,Electronics,227.19,4.91,2021978.16,141538.47,8900.0,0.3568,0.0,22241.76,123,2026-01-17T02:00:00+05:30
ERP-O-000192,2026-01-16,West,Home,203.92,5.87,530192.31,47717.31,2600.0,0.3731,0.0,5832.12,110,2026-01-17T02:00:00+05:30
ERP-O-000193,2026-01-17,North,Apparel,592.21,23.45,858706.18,94457.68,1450.0,0.3454,0.0,9445.77,320,2026-01-18T02:00:00+05:30
ERP-O-000194,2026-01-17,North,Electronics,351.44,7.59,3127822.8,218947.6,8900.0,0.3193,0.0,34406.05,190,2026-01-18T02:00:00+05:30
ERP-O-000195,2026-01-17,North,Home,316.99,9.13,824180.96,74176.29,2600.0,0.3713,0.0,9065.99,171,2026-01-18T02:00:00+05:30
ERP-O-000196,2026-01-17,South,Apparel,489.78,19.4,710177.98,78119.58,1450.0,0.3422,0.0,7811.96,265,2026-01-18T02:00:00+05:30
ERP-O-000197,2026-01-17,South,Electronics,306.35,6.62,2726506.99,190855.49,8900.0,0.3285,0.0,29991.58,166,2026-01-18T02:00:00+05:30
ERP-O-000198,2026-01-17,South,Home,265.76,7.65,690969.66,62187.27,2600.0,0.3385,0.0,7600.67,144,2026-01-18T02:00:00+05:30
ERP-O-000199,2026-01-17,East,Apparel,366.64,14.52,531631.3,58479.44,1450.0,0.3127,0.0,5847.94,198,2026-01-18T02:00:00+05:30
ERP-O-000200,2026-01-17,East,Electronics,203.91,4.4,1814804.14,127036.29,8900.0,0.3155,0.0,19962.85,110,2026-01-18T02:00:00+05:30
ERP-O-000201,2026-01-17,East,Home,185.75,5.35,482943.08,43464.88,2600.0,0.3118,0.0,5312.37,100,2026-01-18T02:00:00+05:30
ERP-O-000202,2026-01-17,West,Apparel,439.42,17.4,637155.28,70087.08,1450.0,0.3468,0.0,7008.71,238,2026-01-18T02:00:00+05:30
ERP-O-000203,2026-01-17,West,Electronics,277.92,6.0,2473477.96,173143.46,8900.0,0.331,0.0,27208.26,150,2026-01-18T02:00:00+05:30
ERP-O-000204,2026-01-17,West,Home,239.94,6.91,623833.83,56145.05,2600.0,0.3119,0.0,6862.17,130,2026-01-18T02:00:00+05:30
ERP-O-000205,2026-01-18,North,Apparel,582.68,23.07,844887.38,92937.61,1450.0,0.3119,0.0,9293.76,315,2026-01-19T02:00:00+05:30
ERP-O-000206,2026-01-18,North,Electronics,345.51,7.46,3075031.75,215252.22,8900.0,0.3308,0.0,33825.35,187,2026-01-19T02:00:00+05:30
ERP-O-000207,2026-01-18,North,Home,315.89,9.1,821311.9,73918.07,2600.0,0.3465,0.0,9034.43,171,2026-01-19T02:00:00+05:30
ERP-O-000208,2026-01-18,South,Apparel,486.62,19.27,705604.41,77616.48,1450.0,0.3186,0.0,7761.65,263,2026-01-19T02:00:00+05:30
ERP-O-000209,2026-01-18,South,Electronics,281.98,6.09,2509617.34,175673.21,8900.0,0.3457,0.0,27605.79,152,2026-01-19T02:00:00+05:30
ERP-O-000210,2026-01-18,South,Home,273.78,7.88,711826.23,64064.36,2600.0,0.3228,0.0,7830.09,148,2026-01-19T02:00:00+05:30
ERP-O-000211,2026-01-18,East,Apparel,329.57,13.05,477880.09,52566.81,1450.0,0.3188,0.0,5256.68,178,2026-01-19T02:00:00+05:30
ERP-O-000212,2026-01-18,East,Electronics,190.59,4.12,1696253.29,118737.73,8900.0,0.3134,0.0,18658.79,103,2026-01-19T02:00:00+05:30
ERP-O-000213,2026-01-18,East,Home,176.0,5.07,457610.72,41184.96,2600.0,0.2994,0.0,5033.72,95,2026-01-19T02:00:00+05:30
ERP-O-000214,2026-01-18,West,Apparel,444.0,17.58,643806.9,70818.76,1450.0,0.3666,0.0,7081.88,240,2026-01-19T02:00:00+05:30
ERP-O-000215,2026-01-18,West,Electronics,284.19,6.14,2529268.53,177048.8,8900.0,0.3788,0.0,27821.95,154,2026-01-19T02:00:00+05:30
ERP-O-000216,2026-01-18,West,Home,243.36,7.01,632743.53,56946.92,2600.0,0.3175,0.0,6960.18,132,2026-01-19T02:00:00+05:30
ERP-O-000217,2026-01-19,North,Apparel,505.24,20.01,732593.76,80585.31,1450.0,0.3298,0.0,8058.53,273,2026-01-20T02:00:00+05:30
ERP-O-000218,2026-01-19,North,Electronics,291.44,6.3,2593800.16,181566.01,8900.0,0.3357,0.0,28531.8,158,2026-01-20T02:00:00+05:30
ERP-O-000219,2026-01-19,North,Home,254.73,7.34,662301.88,59607.17,2600.0,0.3455,0.0,7285.32,138,2026-01-20T02:00:00+05:30
ERP-O-000220,2026-01-19,South,Apparel,451.62,17.88,654848.39,72033.32,1450.0,0.3419,0.0,7203.33,244,2026-01-20T02:00:00+05:30
ERP-O-000221,2026-01-19,South,Electronics,238.73,5.16,2124667.31,148726.71,8900.0,0.3211,0.0,23371.34,129,2026-01-20T02:00:00+05:30
ERP-O-000222,2026-01-19,South,Home,230.84,6.65,600189.97,54017.1,2600.0,0.3282,0.0,6602.09,125,2026-01-20T02:00:00+05:30
ERP-O-000223,2026-01-19,East,Apparel,291.59,11.55,422799.45,46507.94,1450.0,0.3258,0.0,4650.79,158,2026-01-20T02:00:00+05:30
ERP-O-000224,2026-01-19,East,Electronics,167.91,3.63,1494426.93,104609.89,8900.0,0.3356,0.0,16438.7,91,2026-01-20T02:00:00+05:30
ERP-O-000225,2026-01-19,East,Home,149.23,4.3,387999.72,34919.97,2600.0,0.3261,0.0,4268.0,81,2026-01-20T02:00:00+05:30
ERP-O-000226,2026-01-19,West,Apparel,365.44,14.47,529887.8,58287.66,1450.0,0.3508,0.0,5828.77,198,2026-01-20T02:00:00+05:30
ERP-O-000227,2026-01-19,West,Electronics,233.24,5.04,2075839.73,145308.78,8900.0,0.3373,0.0,22834.24,126,2026-01-20T02:00:00+05:30
ERP-O-000228,2026-01-19,West,Home,198.82,5.73,516939.1,46524.52,2600.0,0.305,0.0,5686.33,107,2026-01-20T02:00:00+05:30
ERP-O-000229,2026-01-20,North,Apparel,579.14,22.93,839746.43,134359.43,1450.0,0.3573,0.0,9237.21,313,2026-01-21T02:00:00+05:30
ERP-O-000230,2026-01-20,North,Electronics,337.49,7.29,3003690.53,360442.86,8900.0,0.3361,0.0,33040.6,182,2026-01-21T02:00:00+05:30
ERP-O-000231,2026-01-20,North,Home,310.17,8.93,806450.43,,2600.0,0.3531,0.0,8870.95,168,2026-01-21T02:00:00+05:30
ERP-O-000232,2026-01-20,South,Apparel,480.3,19.02,696429.92,,1450.0,0.3456,0.0,7660.73,260,2026-01-21T02:00:00+05:30
ERP-O-000233,2026-01-20,South,Electronics,287.99,6.22,2563092.69,307571.12,8900.0,0.3464,0.0,28194.02,156,2026-01-21T02:00:00+05:30
ERP-O-000234,2026-01-20,South,Home,276.52,7.96,718964.81,100655.07,2600.0,0.3222,0.0,7908.61,149,2026-01-21T02:00:00+05:30
ERP-O-000235,2026-01-20,East,Apparel,359.32,14.23,521016.43,83362.63,1450.0,0.3131,0.0,5731.18,194,2026-01-21T02:00:00+05:30
ERP-O-000236,2026-01-20,East,Electronics,196.26,4.24,1746703.94,209604.47,8900.0,0.3067,0.0,19213.74,106,2026-01-21T02:00:00+05:30
ERP-O-000237,2026-01-20,East,Home,182.79,5.26,475262.87,66536.8,2600.0,0.3525,0.0,5227.89,99,2026-01-21T02:00:00+05:30
ERP-O-000238,2026-01-20,West,Apparel,447.55,17.72,648946.73,103831.48,1450.0,0.3548,0.0,7138.41,242,2026-01-21T02:00:00+05:30
ERP-O-000239,2026-01-20,West,Electronics,275.93,5.96,2455774.63,294692.96,8900.0,0.3653,0.0,27013.52,149,2026-01-21T02:00:00+05:30
ERP-O-000240,2026-01-20,West,Home,230.29,6.63,598756.05,83825.85,2600.0,0.3308,0.0,6586.32,124,2026-01-21T02:00:00+05:30
ERP-O-000241,2026-01-21,North,Apparel,613.74,24.3,889916.77,142386.68,1450.0,0.3314,0.0,9789.08,332,2026-01-22T02:00:00+05:30
ERP-O-000242,2026-01-21,North,Electronics,346.61,7.49,3084839.72,370180.77,8900.0,0.3332,0.0,33933.24,187,2026-01-22T02:00:00+05:30
ERP-O-000243,2026-01-21,North,Home,281.34,8.1,731492.62,102408.97,2600.0,0.318,0.0,8046.42,152,2026-01-22T02:00:00+05:30
ERP-O-000244,2026-01-21,South,Apparel,500.75,19.83,726090.63,116174.5,1450.0,0.3578,0.0,7987.0,271,2026-01-22T02:00:00+05:30
ERP-O-000245,2026-01-21,South,Electronics,294.13,6.35,2617771.23,314132.55,8900.0,0.3517,0.0,28795.48,159,2026-01-22T02:00:00+05:30
ERP-O-000246,2026-01-21,South,Home,261.77,7.54,680594.55,95283.24,2600.0,0.3488,0.0,7486.54,141,2026-01-22T02:00:00+05:30
ERP-O-000247,2026-01-21,East,Apparel,326.54,12.93,473488.79,75758.21,1450.0,0.3478,0.0,5208.38,177,2026-01-22T02:00:00+05:30
ERP-O-000248,2026-01-21,East,Electronics,186.91,4.04,1663500.49,199620.06,8900.0,0.3597,0.0,18298.51,101,2026-01-22T02:00:00+05:30
ERP-O-000249,2026-01-21,East,Home,183.48,5.28,477036.65,66785.13,2600.0,0.3666,0.0,5247.4,99,2026-01-22T02:00:00+05:30
ERP-O-000250,2026-01-21,West,Apparel,450.59,17.84,653353.65,,1450.0,0.3228,0.0,7186.89,244,2026-01-22T02:00:00+05:30
ERP-O-000251,2026-01-21,West,Electronics,264.06,5.7,2350115.99,282013.92,8900.0,0.3209,0.0,25851.28,143,2026-01-22T02:00:00+05:30
ERP-O-000252,2026-01-21,West,Home,226.6,6.53,589164.13,82482.98,2600.0,0.3506,0.0,6480.81,122,2026-01-22T02:00:00+05:30
ERP-O-000253,2026-01-22,North,Apparel,593.0,23.48,859854.68,137576.75,1450.0,0.3355,0.0,9458.4,321,2026-01-23T02:00:00+05:30
ERP-O-000254,2026-01-22,North,Electronics,326.07,7.04,2902017.29,348242.07,8900.0,0.3946,0.0,31922.19,176,2026-01-23T02:00:00+05:30
ERP-O-000255,2026-01-22,North,Home,313.6,9.03,815366.8,114151.35,2600.0,0.3493,0.0,8969.03,170,2026-01-23T02:00:00+05:30
ERP-O-000256,2026-01-22,South,Apparel,489.89,19.4,710336.49,113653.84,1450.0,0.3344,0.0,7813.7,265,2026-01-23T02:00:00+05:30
ERP-O-000257,2026-01-22,South,Electronics,290.52,6.28,2585606.51,310272.78,8900.0,0.3232,0.0,28441.67,157,2026-01-23T02:00:00+05:30
ERP-O-000258,2026-01-22,South,Home,282.88,8.15,735475.74,102966.6,2600.0,0.3568,0.0,8090.23,153,2026-01-23T02:00:00+05:30
ERP-O-000259,2026-01-22,East,Apparel,350.46,13.88,508170.82,81307.33,1450.0,0.3425,0.0,5589.88,189,2026-01-23T02:00:00+05:30
ERP-O-000260,2026-01-22,East,Electronics,190.05,4.11,1691482.0,202977.84,8900.0,0.3814,0.0,18606.3,103,2026-01-23T02:00:00+05:30
ERP-O-000261,2026-01-22,East,Home,176.04,5.07,457702.27,64078.32,2600.0,0.3306,0.0,5034.72,95,2026-01-23T02:00:00+05:30
ERP-O-000262,2026-01-22,West,Apparel,462.4,18.31,670483.22,107277.31,1450.0,0.3383,0.0,7375.32,250,2026-01-23T02:00:00+05:30
ERP-O-000263,2026-01-22,West,Electronics,275.85,5.96,2455103.87,294612.46,8900.0,0.3587,0.0,27006.14,149,2026-01-23T02:00:00+05:30
ERP-O-000264,2026-01-22,West,Home,231.13,6.66,600945.49,84132.37,2600.0,0.3406,0.0,6610.4,125,2026-01-23T02:00:00+05:30
ERP-O-000265,2026-01-23,North,Apparel,626.57,24.81,908531.39,145365.02,1450.0,0.3457,0.0,9993.85,339,2026-01-24T02:00:00+05:30
ERP-O-000266,2026-01-23,North,Electronics,365.2,7.89,3250300.55,390036.07,8900.0,0.3621,0.0,35753.31,197,2026-01-24T02:00:00+05:30
ERP-O-000267,2026-01-23,North,Home,294.78,8.49,766438.39,107301.38,2600.0,0.3669,0.0,8430.82,159,2026-01-24T02:00:00+05:30
ERP-O-000268,2026-01-23,South,Apparel,499.15,19.77,723770.34,115803.25,1450.0,0.3241,0.0,7961.47,270,2026-01-24T02:00:00+05:30
ERP-O-000269,2026-01-23,South,Electronics,273.26,5.9,2432010.59,291841.27,8900.0,0.3423,0.0,26752.12,148,2026-01-24T02:00:00+05:30
ERP-O-000270,2026-01-23,South,Home,276.27,7.96,718303.92,100562.55,2600.0,0.3086,0.0,7901.34,149,2026-01-24T02:00:00+05:30
ERP-O-000271,2026-01-23,East,Apparel,335.02,13.27,485779.17,77724.67,1450.0,0.3522,0.0,5343.57,181,2026-01-24T02:00:00+05:30
ERP-O-000272,2026-01-23,East,Electronics,205.71,4.44,1830810.32,219697.24,8900.0,0.3086,0.0,20138.91,111,2026-01-24T02:00:00+05:30
ERP-O-000273,2026-01-23,East,Home,180.71,5.2,469851.32,65779.18,2600.0,0.333,0.0,5168.36,98,2026-01-24T02:00:00+05:30
ERP-O-000274,2026-01-23,West,Apparel,420.23,16.64,609332.72,97493.24,1450.0,0.3248,0.0,6702.66,227,2026-01-24T02:00:00+05:30
ERP-O-000275,2026-01-23,West,Electronics,272.62,5.89,2426281.06,291153.73,8900.0,0.3372,0.0,26689.09,147,2026-01-24T02:00:00+05:30
ERP-O-000276,2026-01-23,West,Home,247.64,7.13,643876.88,90142.76,2600.0,0.3918,0.0,7082.65,134,2026-01-24T02:00:00+05:30
ERP-O-000277,2026-01-24,North,Apparel,691.74,27.39,1003024.2,160483.87,1450.0,0.326,0.0,11033.27,374,2026-01-25T02:00:00+05:30
ERP-O-000278,2026-01-24,North,Electronics,395.12,8.53,3516594.01,421991.28,8900.0,0.3655,0.0,38682.53,214,2026-01-25T02:00:00+05:30
ERP-O-000279,2026-01-24,North,Home,374.48,10.79,973660.19,136312.43,2600.0,0.339,0.0,10710.26,202,2026-01-25T02:00:00+05:30
ERP-O-000280,2026-01-24,South,Apparel,557.87,22.09,808918.42,129426.95,1450.0,0.3355,0.0,8898.1,302,2026-01-25T02:00:00+05:30
ERP-O-000281,2026-01-24,South,Electronics,351.55,7.59,3128831.13,375459.74,8900.0,0.345,0.0,34417.14,190,2026-01-25T02:00:00+05:30
ERP-O-000282,2026-01-24,South,Home,312.8,9.01,813292.74,113860.98,2600.0,0.3155,0.0,8946.22,169,2026-01-25T02:00:00+05:30
ERP-O-000283,2026-01-24,East,Apparel,396.21,15.69,574505.06,91920.81,1450.0,0.3225,0.0,6319.56,214,2026-01-25T02:00:00+05:30
ERP-O-000284,2026-01-24,East,Electronics,234.46,5.06,2086652.56,250398.31,8900.0,0.3264,0.0,22953.18,127,2026-01-25T02:00:00+05:30
ERP-O-000285,2026-01-24,East,Home,216.14,6.22,561953.79,78673.53,2600.0,0.3632,0.0,6181.49,117,2026-01-25T02:00:00+05:30
ERP-O-000286,2026-01-24,West,Apparel,560.47,22.19,812683.41,130029.35,1450.0,0.3457,0.0,8939.52,303,2026-01-25T02:00:00+05:30
ERP-O-000287,2026-01-24,West,Electronics,322.85,6.97,2873370.36,344804.44,8900.0,0.3665,0.0,31607.07,175,2026-01-25T02:00:00+05:30
ERP-O-000288,2026-01-24,West,Home,288.03,8.3,748880.62,104843.29,2600.0,0.3276,0.0,8237.69,156,2026-01-25T02:00:00+05:30
ERP-O-000289,2026-01-25,North,Apparel,686.54,27.19,995487.66,159278.02,1450.0,0.3373,0.0,10950.36,371,2026-01-26T02:00:00+05:30
ERP-O-000290,2026-01-25,North,Electronics,425.17,9.18,3784009.66,454081.16,8900.0,0.3298,0.0,41624.11,230,2026-01-26T02:00:00+05:30
ERP-O-000291,2026-01-25,North,Home,363.26,10.46,944468.63,132225.61,2600.0,0.3439,0.0,10389.15,196,2026-01-26T02:00:00+05:30
ERP-O-000292,2026-01-25,South,Apparel,586.79,23.24,850841.19,136134.59,1450.0,0.3574,0.0,9359.25,317,2026-01-26T02:00:00+05:30
ERP-O-000293,2026-01-25,South,Electronics,352.78,7.62,3139721.72,376766.61,8900.0,0.3261,0.0,34536.94,191,2026-01-26T02:00:00+05:30
ERP-O-000294,2026-01-25,South,Home,328.61,9.46,854397.01,119615.58,2600.0,0.3181,0.0,9398.37,178,2026-01-26T02:00:00+05:30
ERP-O-000295,2026-01-25,East,Apparel,429.91,17.02,623372.31,99739.57,1450.0,0.3575,0.0,6857.1,232,2026-01-26T02:00:00+05:30
ERP-O-000296,2026-01-25,East,Electronics,215.8,4.66,1920593.0,230471.16,8900.0,0.325,0.0,21126.52,117,2026-01-26T02:00:00+05:30
ERP-O-000297,2026-01-25,East,Home,212.77,6.13,553207.53,77449.05,2600.0,0.3244,0.0,6085.28,115,2026-01-26T02:00:00+05:30
ERP-O-000298,2026-01-25,West,Apparel,517.81,20.51,750820.84,120131.34,1450.0,0.3463,0.0,8259.03,280,2026-01-26T02:00:00+05:30
ERP-O-000299,2026-01-25,West,Electronics,329.15,7.11,2929415.64,351529.88,8900.0,0.3545,0.0,32223.57,178,2026-01-26T02:00:00+05:30
ERP-O-000300,2026-01-25,West,Home,269.86,7.77,701642.73,98229.98,2600.0,0.3514,0.0,7718.07,146,2026-01-26T02:00:00+05:30
ERP-O-000301,2026-01-26,North,Apparel,711.94,28.19,1032313.03,165170.08,1450.0,0.3455,0.0,11355.44,385,2026-01-27T02:00:00+05:30
ERP-O-000302,2026-01-26,North,Electronics,422.9,9.13,3763835.97,451660.32,8900.0,0.3517,0.0,41402.2,229,2026-01-27T02:00:00+05:30
ERP-O-000303,2026-01-26,North,Home,346.39,9.98,900611.15,126085.56,2600.0,0.2996,0.0,9906.72,187,2026-01-27T02:00:00+05:30
ERP-O-000304,2026-01-26,South,Apparel,600.49,23.78,870710.17,139313.63,1450.0,0.3651,0.0,9577.81,325,2026-01-27T02:00:00+05:30
ERP-O-000305,2026-01-26,South,Electronics,330.28,7.13,2939461.22,352735.35,8900.0,0.3265,0.0,32334.07,179,2026-01-27T02:00:00+05:30
ERP-O-000306,2026-01-26,South,Home,317.48,9.14,825438.9,115561.45,2600.0,0.3507,0.0,9079.83,172,2026-01-27T02:00:00+05:30
ERP-O-000307,2026-01-26,East,Apparel,430.84,17.06,624712.58,99954.01,1450.0,0.34,0.0,6871.84,233,2026-01-27T02:00:00+05:30
ERP-O-000308,2026-01-26,East,Electronics,234.56,5.07,2087612.32,250513.48,8900.0,0.3365,0.0,22963.74,127,2026-01-27T02:00:00+05:30
ERP-O-000309,2026-01-26,East,Home,230.9,6.65,600334.11,84046.78,2600.0,0.3103,0.0,6603.68,125,2026-01-27T02:00:00+05:30
ERP-O-000310,2026-01-26,West,Apparel,568.9,22.53,824903.42,131984.55,1450.0,0.3383,0.0,9073.94,308,2026-01-27T02:00:00+05:30
ERP-O-000311,2026-01-26,West,Electronics,331.65,7.16,2951677.66,354201.32,8900.0,0.3372,0.0,32468.45,179,2026-01-27T02:00:00+05:30
ERP-O-000312,2026-01-26,West,Home,273.86,7.89,712035.14,99684.92,2600.0,0.3343,0.0,7832.39,148,2026-01-27T02:00:00+05:30
ERP-O-000313,2026-01-27,North,Apparel,575.71,22.8,834786.17,133565.79,1450.0,0.322,0.0,9182.65,311,2026-01-28T02:00:00+05:30
ERP-O-000314,2026-01-27,North,Electronics,371.47,8.02,3306080.42,396729.65,8900.0,0.3831,0.0,36366.88,201,2026-01-28T02:00:00+05:30
ERP-O-000315,2026-01-27,North,Home,299.97,8.64,779926.93,109189.77,2600.0,0.3465,0.0,8579.2,162,2026-01-28T02:00:00+05:30
ERP-O-000316,2026-01-27,South,Apparel,491.49,19.46,712653.62,114024.58,1450.0,0.343,0.0,7839.19,266,2026-01-28T02:00:00+05:30
ERP-O-000317,2026-01-27,South,Electronics,305.28,6.59,2716978.83,326037.46,8900.0,0.3014,0.0,29886.77,165,2026-01-28T02:00:00+05:30
ERP-O-000318,2026-01-27,South,Home,263.94,7.6,686241.49,96073.81,2600.0,0.3653,0.0,7548.66,143,2026-01-28T02:00:00+05:30
ERP-O-000319,2026-01-27,East,Apparel,343.1,13.59,497490.99,79598.56,1450.0,0.3648,0.0,5472.4,185,2026-01-28T02:00:00+05:30
ERP-O-000320,2026-01-27,East,Electronics,189.53,4.09,1686818.54,202418.23,8900.0,0.3401,0.0,18555.0,102,2026-01-28T02:00:00+05:30
ERP-O-000321,2026-01-27,East,Home,181.41,5.22,471656.63,66031.93,2600.0,0.3537,0.0,5188.22,98,2026-01-28T02:00:00+05:30
ERP-O-000322,2026-01-27,West,Apparel,448.9,17.78,650898.83,104143.81,1450.0,0.3561,0.0,7159.89,243,2026-01-28T02:00:00+05:30
ERP-O-000323,2026-01-27,West,Electronics,281.04,6.07,2501231.52,300147.78,8900.0,0.3168,0.0,27513.55,152,2026-01-28T02:00:00+05:30
ERP-O-000324,2026-01-27,West,Home,231.69,6.67,602390.74,,2600.0,0.3363,0.0,6626.3,125,2026-01-28T02:00:00+05:30
ERP-O-000325,2026-01-28,North,Apparel,471.36,18.67,683476.22,75182.38,1450.0,0.3531,0.0,7518.24,255,2026-01-29T02:00:00+05:30
ERP-O-000326,2026-01-28,North,Electronics,284.29,6.14,2530161.14,177111.28,8900.0,0.2932,0.0,27831.77,154,2026-01-29T02:00:00+05:30
ERP-O-000327,2026-01-28,North,Home,244.53,7.04,635782.69,57220.44,2600.0,0.3429,0.0,6993.61,132,2026-01-29T02:00:00+05:30
ERP-O-000328,2026-01-28,South,Apparel,406.1,16.08,588849.75,64773.47,1450.0,0.3453,0.0,6477.35,220,2026-01-29T02:00:00+05:30
ERP-O-000329,2026-01-28,South,Electronics,243.19,5.25,2164359.68,151505.18,8900.0,0.3608,0.0,23807.96,131,2026-01-29T02:00:00+05:30
ERP-O-000330,2026-01-28,South,Home,223.42,6.43,580891.6,52280.24,2600.0,0.3348,0.0,6389.81,121,2026-01-29T02:00:00+05:30
ERP-O-000331,2026-01-28,East,Apparel,287.65,11.39,417094.18,45880.36,1450.0,0.3641,0.0,4588.04,155,2026-01-29T02:00:00+05:30
ERP-O-000332,2026-01-28,East,Electronics,163.93,3.54,1459015.53,102131.09,8900.0,0.3085,0.0,16049.17,89,2026-01-29T02:00:00+05:30
ERP-O-000333,2026-01-28,East,Home,160.83,4.63,418167.49,37635.07,2600.0,0.3127,0.0,4599.84,87,2026-01-29T02:00:00+05:30
ERP-O-000334,2026-01-28,West,Apparel,364.23,14.42,528134.88,58094.84,1450.0,0.3473,0.0,5809.48,197,2026-01-29T02:00:00+05:30
ERP-O-000335,2026-01-28,West,Electronics,215.68,4.66,1919538.38,134367.69,8900.0,0.3355,0.0,21114.92,117,2026-01-29T02:00:00+05:30
ERP-O-000336,2026-01-28,West,Home,193.7,5.58,503614.69,45325.32,2600.0,0.3404,0.0,5539.76,105,2026-01-29T02:00:00+05:30
ERP-O-000337,2026-01-29,North,Apparel,525.24,20.8,761595.1,83775.46,1450.0,0.2972,0.0,8377.55,284,2026-01-30T02:00:00+05:30
ERP-O-000338,2026-01-29,North,Electronics,303.21,6.55,2698562.37,188899.37,8900.0,0.3369,0.0,29684.19,164,2026-01-30T02:00:00+05:30
ERP-O-000339,2026-01-29,North,Home,256.57,7.39,667086.42,60037.78,2600.0,0.3435,0.0,7337.95,139,2026-01-30T02:00:00+05:30
ERP-O-000340,2026-01-29,South,Apparel,384.51,15.23,557541.05,61329.52,1450.0,0.303,0.0,6132.95,208,2026-01-30T02:00:00+05:30
ERP-O-000341,2026-01-29,South,Electronics,241.14,5.21,2146176.99,150232.39,8900.0,0.359,0.0,23607.95,130,2026-01-30T02:00:00+05:30
ERP-O-000342,2026-01-29,South,Home,244.97,7.06,636924.3,57323.19,2600.0,0.3447,0.0,7006.17,132,2026-01-30T02:00:00+05:30
ERP-O-000343,2026-01-29,East,Apparel,291.18,11.53,422216.2,46443.78,1450.0,0.3743,0.0,4644.38,157,2026-01-30T02:00:00+05:30
ERP-O-000344,2026-01-29,East,Electronics,164.12,3.54,1460639.97,102244.8,8900.0,0.3163,0.0,16067.04,89,2026-01-30T02:00:00+05:30
ERP-O-000345,2026-01-29,East,Home,154.38,4.45,401389.21,36125.03,2600.0,0.3489,0.0,4415.28,83,2026-01-30T02:00:00+05:30
ERP-O-000346,2026-01-29,West,Apparel,361.43,14.31,524068.15,57647.5,1450.0,0.3821,0.0,5764.75,195,2026-01-30T02:00:00+05:30
ERP-O-000347,2026-01-29,West,Electronics,231.79,5.01,2062972.48,144408.07,8900.0,0.351,0.0,22692.7,125,2026-01-30T02:00:00+05:30
ERP-O-000348,2026-01-29,West,Home,218.38,6.29,567789.7,51101.07,2600.0,0.364,0.0,6245.69,118,2026-01-30T02:00:00+05:30
ERP-O-000349,2026-01-30,North,Apparel,500.89,19.84,726288.13,79891.69,1450.0,0.3392,0.0,7989.17,271,2026-01-31T02:00:00+05:30
ERP-O-000350,2026-01-30,North,Electronics,299.29,6.46,2663717.19,186460.2,8900.0,0.3365,0.0,29300.89,162,2026-01-31T02:00:00+05:30
ERP-O-000351,2026-01-30,North,Home,245.44,7.07,638140.03,57432.6,2600.0,0.3294,0.0,7019.54,133,2026-01-31T02:00:00+05:30
ERP-O-000352,2026-01-30,South,Apparel,437.08,17.31,633770.06,69714.71,1450.0,0.3391,0.0,6971.47,236,2026-01-31T02:00:00+05:30
ERP-O-000353,2026-01-30,South,Electronics,242.9,5.25,2161779.37,151324.56,8900.0,0.3367,0.0,23779.57,131,2026-01-31T02:00:00+05:30
